imdb_id,budget,revenue
tt4571236,0,0
tt0047361,0,0
tt0107233,0,86980
tt3447748,0,0
tt0053956,0,0
tt0065967,0,0
tt0027851,0,0
tt0026607,0,0
tt0057239,0,161
tt0067314,0,0
tt0040712,0,0
tt0048520,0,0
tt0047375,0,0
tt1651902,0,1015057
tt0042767,0,0
tt0810817,850000,0
tt0045059,0,0
tt6708700,0,0
tt0061748,0,0
tt0343807,0,0
tt0360715,0,0
tt0032954,0,0
tt1401108,0,0
tt1881087,0,0
tt0113018,0,0
tt1821447,0,0
tt0810746,0,0
tt1886671,0,0
tt1047517,0,2218
tt0494270,0,0
tt0493299,0,0
tt0271196,0,0
tt1190725,0,0
tt0062141,0,15709
tt0040884,0,0
tt0052273,0,0
tt0061067,0,0
tt0056560,0,0
tt0024645,0,0
tt0052275,0,0
tt0048699,0,0
tt0043695,0,0
tt0030833,0,0
tt0028401,0,0
tt1999811,0,0
tt1860190,0,0
tt1579232,5000000,224236
tt0125425,0,0
tt1135944,0,7075
tt0237320,10000,0
tt0479974,0,292102
tt0441019,0,0
tt1748062,0,363320
tt0048432,0,0
tt0048620,0,0
tt0049257,0,0
tt0048724,0,0
tt2571344,0,0
tt1814930,0,0
tt1846665,0,0
tt0061670,0,0
tt6536284,0,0
tt0045563,0,0
tt1626811,0,20840
tt0057468,0,0
tt0057677,0,0
tt0218559,0,0
tt0120167,0,0
tt0081430,0,0
tt0049851,0,0
tt0141901,0,0
tt0431193,0,0
tt1601455,0,0
tt0436682,0,0
tt1821352,0,0
tt0085422,0,0
tt1231421,0,0
tt0192701,0,0
tt0087739,0,0
tt0213053,0,0
tt0245943,0,0
tt2491250,0,0
tt0490919,0,0
tt0416716,0,0
tt0111534,0,0
tt1692945,0,0
tt0388908,0,0
tt0024701,0,0
tt1975179,2000,0
tt0040795,0,0
tt0128801,0,0
tt1311672,0,0
tt0045029,0,0
tt0073139,0,0
tt1168773,0,0
tt0046196,0,0
tt1683981,0,175885
tt0048662,0,0
tt0048584,0,0
tt11657382,0,0
tt2073693,0,0
tt0058765,0,0
tt0059726,0,0
tt0145010,0,0
tt1034090,0,22180
tt1984250,0,0
tt9908494,0,0
tt2086938,0,0
tt1640145,0,0
tt1541868,10000,0
tt1688653,0,0
tt1486642,0,0
tt0035494,0,0
tt1827536,0,0
tt1309188,0,0
tt2076781,0,0
tt0408001,0,0
tt0325723,0,0
tt0951138,0,0
tt0047279,0,0
tt0452862,0,0
tt0113024,0,0
tt1674780,0,0
tt0083365,0,3256694
tt2063812,0,0
tt0052188,0,0
tt1637712,0,0
tt0118912,0,0
tt0147337,0,0
tt0289719,0,0
tt0081635,0,0
tt1693793,0,0
tt0977638,0,0
tt0105821,0,0
tt0046351,0,0
tt1986806,0,0
tt1634300,0,0
tt0284334,0,0
tt1234546,5000000,0
tt0398093,0,0
tt0399810,0,0
tt0114466,0,0
tt2035487,5000,0
tt1453954,0,0
tt0029588,900000,0
tt0034236,0,0
tt0155636,0,0
tt0085136,0,0
tt0183885,0,0
tt0316473,0,0
tt0363572,0,0
tt0168156,0,0
tt0026744,0,0
tt0033692,0,0
tt1567156,200,0
tt1612318,0,0
tt1535480,0,0
tt0405963,0,0
tt0026097,0,0
tt0067850,0,0
tt0073407,0,0
tt0420356,0,13931
tt0099155,0,1292357
tt0098085,0,0
tt0330489,35000,0
tt0052190,0,0
tt2027128,0,0
tt0440205,0,0
tt6717112,0,0
tt0431071,0,0
tt1691864,0,0
tt1541772,0,0
tt0416666,4000000,115217
tt1292650,0,0
tt1545512,0,0
tt1650533,0,0
tt0420327,0,0
tt0034863,0,0
tt1784656,0,0
tt1887676,150000,0
tt1549920,45000000,48330757
tt2006737,0,0
tt1712565,0,0
tt0283868,0,0
tt0350663,0,0
tt0228351,0,0
tt0176615,0,0
tt0267118,0,0
tt4137530,0,0
tt1130746,0,0
tt0083310,0,0
tt0138957,0,0
tt1663628,2500000,0
tt0420346,0,0
tt0044778,0,0
tt0386421,0,300000
tt1664708,0,0
tt0270417,0,0
tt1349486,0,0
tt1686303,0,0
tt0173974,0,0
tt1981637,0,0
tt0497390,0,0
tt1747947,0,0
tt0984187,0,0
tt0072405,0,0
tt0191085,0,0
tt0114752,0,0
tt0461600,0,0
tt1852818,0,0
tt1331302,68000,0
tt0050557,0,0
tt1450330,0,7825
tt12212104,0,0
tt0489554,0,0
tt0147995,0,0
tt0104402,0,0
tt1881085,0,0
tt1744847,0,0
tt1413259,65,0
tt0017739,0,325550
tt0117803,0,0
tt0118739,0,0
tt2090465,0,391431
tt0056283,0,0
tt0460778,0,0
tt0163932,0,0
tt0066599,0,0
tt0327153,0,0
tt1539042,0,0
tt0455983,0,0
tt0120861,0,73233
tt0218879,0,0
tt0055318,500000,0
tt0061696,0,0
tt0775441,0,0
tt0120867,0,0
tt0461686,0,0
tt0285719,0,0
tt1827439,0,0
tt1045673,0,0
tt0430293,0,0
tt0089665,0,0
tt0925147,0,0
tt1791530,0,0
tt0103841,0,0
tt0183641,0,0
tt0212490,0,0
tt0295018,0,0
tt1684914,0,0
tt0030832,0,0
tt0110523,0,0
tt0023583,0,0
tt1526745,0,0
tt0446043,100000,0
tt0050140,0,0
tt0041956,0,0
tt0021634,0,0
tt0116931,250000,294212
tt0013313,23000,0
tt0041662,0,0
tt0019968,0,0
tt0176011,0,0
tt0459648,0,0
tt7830168,0,0
tt0293858,0,0
tt0106264,1000000,265000
tt0162030,0,0
tt1461289,0,0
tt0032992,0,0
tt1536495,0,0
tt0052140,0,0
tt0040851,0,0
tt0107895,0,0
tt0044128,2500000,0
tt1273207,0,0
tt0780645,0,58285
tt1615165,0,0
tt0084691,0,6668025
tt0076319,6600000,0
tt0995809,0,0
tt0248661,0,0
tt0139258,0,0
tt0228156,0,0
tt1570104,25000,0
tt0077844,0,0
tt0022523,0,0
tt2025510,0,0
tt0353545,0,0
tt0021859,0,0
tt0430289,0,322615
tt0036203,0,0
tt0038040,0,0
tt0072597,0,0
tt1647479,100000,880
tt0081975,0,0
tt0044327,0,0
tt0291011,0,0
tt0285953,0,0
tt0313187,0,0
tt0072626,0,0
tt0061345,0,0
tt1504342,0,0
tt0162854,0,0
tt0079843,2000000,0
tt0087399,0,1839623
tt0114858,0,0
tt2011972,0,0
tt0061411,0,0
tt0104981,0,0
tt1326266,0,0
tt0023940,0,157
tt0095665,0,1221366
tt1464606,0,0
tt1900942,0,0
tt1980126,0,0
tt0028141,0,0
tt0104556,0,0
tt1583743,0,0
tt0329768,0,0
tt1877740,0,0
tt1979349,0,0
tt2106745,0,0
tt1715868,0,2227113
tt1701976,0,7154
tt0400687,0,0
tt0450269,0,8460
tt0276276,0,539596
tt0057162,125000,0
tt0098190,0,0
tt1430641,0,0
tt1688067,0,0
tt1639082,0,0
tt0064726,0,0
tt0182508,0,1032075
tt0065974,0,0
tt1039985,0,0
tt0109285,0,10171
tt0112319,0,0
tt0114805,0,2875086
tt1116183,0,0
tt0089002,0,0
tt1972663,0,393714
tt0067620,0,0
tt3356710,0,0
tt1429368,0,0
tt0065887,0,0
tt0074412,0,557
tt7870570,0,0
tt1138002,0,216110
tt0021310,0,0
tt1899196,0,0
tt0036263,0,0
tt0455841,0,1103037
tt0197096,0,1698759
tt0480048,0,7096
tt1477173,0,0
tt1882053,0,0
tt12225684,0,0
tt0349336,0,0
tt1602617,0,0
tt0111408,0,280163
tt0454782,0,0
tt0245522,0,0
tt1552113,0,0
tt0991164,2018539,0
tt0207650,0,0
tt1183482,0,3601
tt1977681,300000,0
tt1447799,0,8708
tt1701218,0,0
tt0039889,0,0
tt1108855,0,3093617
tt2521086,0,0
tt0468736,0,168055
tt0289415,5000000,0
tt11662500,0,0
tt1033492,1500000,0
tt1858777,0,0
tt1596565,0,0
tt0221309,0,0
tt0041776,0,0
tt0451154,1000000,0
tt0116387,0,29090
tt0061786,0,0
tt0052149,0,0
tt0046441,0,0
tt0042916,0,0
tt0065206,0,0
tt2234511,0,0
tt0253550,0,0
tt0403009,0,0
tt0494253,0,0
tt1210352,0,54032
tt1626135,0,3140
tt1339098,0,0
tt1307010,0,0
tt1648062,0,0
tt1276475,0,0
tt0225679,0,0
tt0323810,0,0
tt0042926,0,0
tt1543739,0,0
tt0423261,0,0
tt0110496,0,0
tt0095663,0,0
tt1592209,0,0
tt0445952,0,0
tt0096237,0,0
tt0076261,0,0
tt0226094,0,0
tt0064343,0,0
tt0045077,0,1100000
tt0071677,0,0
tt0039947,0,0
tt0043363,0,0
tt2693956,0,0
tt0450148,0,0
tt0450147,0,0
tt1480295,0,1071322
tt0101343,0,402539
tt1051213,0,0
tt0860550,0,0
tt0065596,0,0
tt0058050,0,0
tt0095428,0,2432536
tt1727258,0,0
tt0045216,0,0
tt1467923,0,0
tt0320769,0,0
tt1489231,0,0
tt1858758,0,0
tt1211349,0,0
tt1650056,0,2660645
tt0437780,0,0
tt0297185,0,0
tt0487888,0,0
tt0853009,0,0
tt0404380,0,0
tt0032671,0,0
tt0076944,0,0
tt0071721,5000000,0
tt0914819,0,0
tt0033288,0,0
tt0096321,0,33856
tt1687889,70000,0
tt0202236,0,0
tt0029694,0,0
tt0105583,0,0
tt0391407,0,1246
tt0051759,0,0
tt0361743,0,0
tt1798185,0,0
tt1859733,0,0
tt0923699,0,0
tt1572194,0,0
tt0050923,0,0
tt1632726,0,0
tt1587427,300000,0
tt0040970,0,0
tt0100506,0,0
tt1779492,0,0
tt0202909,0,0
tt0225219,0,0
tt0196871,0,0
tt0282695,0,0
tt0846114,0,0
tt0128157,0,0
tt1365598,0,0
tt1294165,120000,0
tt0056942,0,0
tt0071477,0,0
tt3583180,0,0
tt0029006,0,0
tt1687277,0,17011
tt1172047,0,86202
tt1802197,0,7832142
tt1792543,6000000,0
tt1708537,0,115770
tt1746153,0,60291
tt0066302,0,0
tt1865503,0,0
tt0433482,1599411,0
tt1825712,1000000,0
tt1850374,0,0
tt0062758,0,0
tt2377965,0,0
tt8161564,0,0
tt1648201,0,0
tt0029962,0,0
tt0218440,0,0
tt0064598,0,0
tt1368135,0,0
tt1455619,0,0
tt0065031,0,0
tt0146315,0,0
tt0175159,0,58946
tt1787663,0,0
tt0124185,1000000,140254
tt1559040,0,2037
tt2055789,0,0
tt0051534,0,0
tt0028030,0,0
tt0029650,0,0
tt0051058,0,0
tt0023385,0,0
tt0094101,0,0
tt0758764,1800000,87939
tt2014400,0,0
tt2945344,0,0
tt0023703,0,0
tt0087682,0,0
tt1345773,0,0
tt0056874,0,0
tt0814381,0,0
tt2333458,0,0
tt0055524,0,0
tt0292956,0,0
tt0090727,0,0
tt2040370,1000,0
tt0327085,0,0
tt1791658,0,0
tt1781896,5000000,0
tt0107683,0,0
tt2007385,0,0
tt1708459,0,0
tt0148031,0,0
tt1234433,0,0
tt0092671,0,0
tt0091898,1300000,0
tt0071095,0,0
tt0070169,0,0
tt0052735,0,0
tt1855134,0,0
tt1493798,0,0
tt0466830,0,0
tt0116675,0,0
tt0084350,0,0
tt1398999,0,0
tt0069497,0,0
tt0077946,0,0
tt0030775,0,0
tt1680051,0,0
tt0073765,0,0
tt1120920,0,0
tt1243939,0,0
tt1204315,0,0
tt1456477,0,8347
tt1101658,0,0
tt1915568,90000,0
tt5268600,0,0
tt1474368,0,0
tt1655417,0,0
tt0268424,0,0
tt0076923,0,0
tt0075754,0,0
tt0093076,0,0
tt1403236,1200000,0
tt0098660,0,1089000
tt0032706,0,0
tt0027551,0,0
tt0093172,0,0
tt0444466,0,0
tt1069272,0,0
tt1410248,0,94803
tt0271445,0,0
tt0087126,0,0
tt0071579,0,0
tt2338343,0,0
tt0294423,0,0
tt2113007,0,0
tt0350370,0,0
tt0099625,0,0
tt1003165,0,0
tt0418294,0,0
tt0048459,0,0
tt0092673,0,0
tt2056447,0,0
tt2088029,0,0
tt1864461,0,0
tt0213229,0,0
tt1874707,0,0
tt0051819,0,0
tt1554333,0,0
tt0168475,0,0
tt0118778,0,0
tt0088765,0,2685453
tt0112068,0,0
tt0106980,0,0
tt0244803,0,0
tt1042896,0,0
tt1773432,500000,0
tt1880322,0,0
tt2057445,0,6522701
tt0124777,0,199033
tt0108350,0,0
tt0066846,500,0
tt0073882,0,0
tt0091192,0,0
tt1023131,0,0
tt1307976,0,199218
tt0048034,0,0
tt0133332,0,0
tt0134028,0,0
tt0045232,0,0
tt0048744,0,0
tt0221186,0,0
tt1744793,3500000,0
tt1865551,0,0
tt1529272,0,0
tt0378226,0,6934464
tt1727358,0,0
tt2058712,0,0
tt1821385,630000,30906
tt0314874,0,0
tt2053354,0,0
tt0389235,0,49940
tt1844633,5000,0
tt1488164,0,0
tt0035769,0,0
tt0448874,0,0
tt0028955,0,0
tt0031516,0,0
tt0101478,0,8780
tt0077801,0,0
tt0073803,0,0
tt1667416,0,0
tt0316218,0,0
tt0029664,0,0
tt0066445,0,0
tt0107222,0,0
tt2171120,0,0
tt0074878,0,0
tt1623765,0,0
tt0090036,0,1878561
tt1568332,1500000,0
tt0461695,0,0
tt0146403,0,0
tt0027434,0,0
tt1913166,10000000,706617
tt0928364,500000,0
tt0301417,0,70960
tt2011232,0,124188
tt1352455,0,0
tt0143338,0,0
tt1869315,0,0
tt0121410,0,0
tt0059083,0,0
tt1412727,700,0
tt0483268,0,0
tt1611184,0,0
tt0103817,0,0
tt2010901,0,0
tt0338326,0,0
tt2084863,0,0
tt2033947,0,16476
tt1740092,0,0
tt1966494,0,0
tt0368342,0,0
tt1691424,0,0
tt0790645,0,0
tt0031178,0,0
tt12132760,0,0
tt0042280,0,0
tt1863356,0,0
tt0068308,0,0
tt0031905,0,0
tt0091062,0,43971
tt0395739,0,0
tt0028162,0,0
tt0273725,0,0
tt1452599,0,2664
tt0095900,0,0
tt0453508,0,20684
tt0913958,0,119263
tt0248169,0,505675
tt0253201,1000000,24652
tt0265633,0,0
tt0468528,0,15504
tt2138090,0,0
tt0058200,0,0
tt0054296,0,0
tt2007430,0,0
tt1994577,0,0
tt0928390,0,0
tt0486569,0,0
tt0375184,0,0
tt0455323,0,983124
tt0465472,100,0
tt0133388,0,0
tt0133396,0,0
tt0082503,0,0
tt0027445,0,0
tt5544390,0,0
tt5544396,0,0
tt5544418,0,0
tt5544422,0,0
tt0318357,0,0
tt6823268,0,0
tt4976496,0,0
tt0024598,0,0
tt0449771,0,0
tt1414820,0,0
tt1002564,0,0
tt0087901,4100000,0
tt1905071,0,0
tt1565433,0,0
tt5544462,0,0
tt0156161,0,0
tt0029047,10000000,0
tt5544480,0,0
tt0319291,0,0
tt0317813,0,0
tt5544508,0,0
tt5544510,0,0
tt0316012,0,0
tt0289265,0,0
tt0119772,0,0
tt0167989,0,0
tt1110208,0,0
tt0785020,0,0
tt2063015,0,0
tt0133600,0,0
tt0054463,0,0
tt0174444,0,0
tt5544556,0,0
tt6747986,0,0
tt5544560,0,0
tt0320150,0,0
tt3322682,0,0
tt5544578,0,0
tt5544586,0,0
tt1385957,0,0
tt0364697,0,0
tt5544598,0,0
tt5544614,0,0
tt8919300,0,0
tt5544638,0,0
tt1604608,0,0
tt10189790,0,0
tt5544650,0,0
tt0317671,0,0
tt5544664,0,0
tt5544668,0,0
tt2060510,0,0
tt0412008,0,0
tt1652388,0,0
tt0084173,0,2869638
tt2022347,0,0
tt0248955,0,0
tt1733121,0,0
tt0450461,0,0
tt0325950,0,0
tt0490798,0,0
tt0143166,0,0
tt2112889,0,0
tt0024890,0,0
tt0242586,0,0
tt0089912,0,0
tt0762089,0,0
tt1815943,0,0
tt1091987,0,0
tt0828433,0,0
tt0191773,0,0
tt2081314,0,0
tt1072754,0,0
tt0433851,0,0
tt0865900,0,0
tt0457207,0,0
tt2015261,0,0
tt0421570,0,0
tt0211577,3000000,0
tt0034083,0,0
tt0182766,0,0
tt0081533,0,0
tt0213613,0,0
tt0055815,0,0
tt0276922,0,0
tt0042339,0,0
tt0049285,0,0
tt0050992,0,0
tt0102115,0,0
tt0202536,0,0
tt1083448,0,0
tt1465491,0,357934
tt0055552,0,0
tt1483768,0,0
tt0109654,0,0
tt1590960,0,207262
tt1493815,0,0
tt0030026,0,0
tt2605458,0,0
tt2114375,0,0
tt2113690,0,0
tt2238897,0,0
tt2122460,0,0
tt11996146,0,0
tt1754410,0,0
tt2137028,0,0
tt0082390,0,0
tt3760076,0,0
tt0146057,0,0
tt1279329,0,0
tt1002540,0,0
tt0095233,0,0
tt0053003,0,0
tt0070654,0,0
tt2117918,0,0
tt0057273,0,0
tt1600683,0,0
tt0144591,0,0
tt0079070,0,0
tt1764358,0,12500
tt1734203,0,0
tt1273228,0,0
tt0065407,0,0
tt0042552,0,0
tt5332668,0,0
tt1785389,0,8199
tt0428620,1000000,0
tt0259504,0,0
tt2100546,0,0
tt1764610,200000,0
tt2117970,0,0
tt0044047,0,0
tt0044048,0,0
tt0084359,0,0
tt0048633,0,0
tt0124809,0,0
tt1699440,0,0
tt0181008,0,0
tt0135086,0,0
tt0976146,0,0
tt1654748,0,0
tt0465451,0,0
tt0473436,0,0
tt1351235,0,0
tt1691862,0,0
tt0162301,0,0
tt0117677,0,2068490
tt2117892,0,0
tt0023659,0,0
tt2238827,0,0
tt2202405,0,0
tt0126036,0,2287639
tt0084133,0,0
tt0839896,0,0
tt1869724,0,37273
tt1343750,0,0
tt0051688,0,0
tt0080947,0,0
tt0035460,0,0
tt2113625,0,0
tt0498755,0,0
tt0095930,0,0
tt0043594,0,0
tt0042513,0,0
tt2117998,0,0
tt1542486,0,2248
tt0114948,0,0
tt1270781,0,0
tt0347394,0,0
tt0197467,0,0
tt1368860,0,0
tt1735354,0,0
tt0090572,0,0
tt0068566,0,45398
tt0043657,0,0
tt0821767,0,0
tt1629328,0,0
tt2062677,0,0
tt1181849,0,0
tt1617250,0,0
tt2101464,0,0
tt0366922,0,0
tt1524107,0,0
tt1568337,0,36145
tt0265198,4000000,0
tt0063054,0,0
tt1941476,0,0
tt1846251,0,0
tt1676180,0,0
tt1720263,0,0
tt2120780,0,0
tt0325932,0,0
tt0040666,0,0
tt0043650,0,0
tt0107870,0,0
tt0956146,0,0
tt0956098,0,0
tt0167240,0,0
tt0956089,0,0
tt0091189,0,0
tt0886531,0,0
tt0049509,0,0
tt0134208,0,0
tt1315030,0,0
tt1935797,0,0
tt2166163,0,0
tt0102315,0,776699
tt1522413,0,0
tt1478856,0,0
tt1698653,0,0
tt1314270,0,0
tt0323808,7750000,0
tt0327116,0,0
tt0058105,0,0
tt1838544,0,19767535
tt0071991,0,0
tt0303980,0,0
tt0413179,0,399295
tt0066958,0,0
tt2094761,0,0
tt1854506,0,0
tt0456004,0,151792
tt0832320,0,0
tt0306229,0,0
tt1252289,3,0
tt0259459,0,0
tt0318742,0,14378
tt1383700,0,0
tt0787031,0,0
tt0756655,0,0
tt0399872,0,0
tt0476007,0,0
tt0366603,0,0
tt0478890,0,0
tt0823220,0,0
tt0986271,0,0
tt0138223,0,0
tt0094020,0,225358
tt1694575,0,0
tt1735893,0,0
tt1758750,0,0
tt2079513,0,0
tt1698010,0,3034200
tt2040292,0,0
tt0067162,0,0
tt0048259,0,0
tt1855400,0,0
tt0085733,0,0
tt2014375,0,0
tt0032356,4490331,0
tt0047310,0,0
tt0268224,0,0
tt0055302,0,0
tt0138074,0,0
tt1416336,0,0
tt1753658,0,0
tt1764278,0,0
tt0050944,0,0
tt0067750,1190000,0
tt1019437,0,0
tt0118707,0,0
tt1728972,0,0
tt0019451,0,0
tt0017822,0,0
tt0020030,0,3270000
tt1270680,0,72484
tt1334253,0,0
tt1727252,0,0
tt1763194,0,1428
tt0100288,0,0
tt1783392,0,0
tt1477118,0,0
tt1986161,0,6100
tt0080842,0,0
tt5544738,0,0
tt0120316,0,0
tt0044716,0,0
tt0135187,0,0
tt0081459,0,0
tt1673736,50000,0
tt0055019,0,0
tt0349804,0,0
tt1671630,0,0
tt0499237,0,0
tt1764392,0,0
tt1533081,0,0
tt1332547,0,0
tt0142256,0,0
tt0063161,0,407500
tt0057500,0,0
tt0109271,0,0
tt1499772,0,0
tt0124078,0,0
tt0082612,0,0
tt0035258,0,0
tt1336006,0,0
tt0449842,0,0
tt0275218,0,0
tt0028496,0,0
tt0357392,1486875,0
tt1671582,0,0
tt0422029,420000,14189
tt0209428,0,0
tt0337738,0,0
tt0253956,0,0
tt0265101,0,208887
tt0298071,0,1915
tt1490602,0,0
tt2122272,0,0
tt1558575,5000000,0
tt1582523,0,0
tt0043024,0,0
tt1855401,0,223580
tt4571194,0,0
tt0448891,0,0
tt0647468,0,0
tt0218641,0,0
tt0113926,0,0
tt0251244,0,0
tt0042514,0,0
tt2492760,0,0
tt0030168,0,0
tt0063306,0,0
tt0020305,0,0
tt0034486,0,0
tt1928108,0,0
tt2096615,0,0
tt2373470,0,0
tt1956700,0,0
tt2121253,0,0
tt0304421,0,0
tt1895321,0,0
tt0078904,0,0
tt0372108,0,0
tt1572502,0,1399101
tt1951238,0,0
tt0276902,0,0
tt1321872,0,0
tt0117082,0,0
tt0376784,0,0
tt2103256,0,0
tt0756706,0,0
tt0328993,0,0
tt0094973,0,0
tt1561312,0,0
tt0375898,0,0
tt0392884,0,0
tt0347368,0,54487
tt1371712,340000,0
tt1715322,0,0
tt0035694,0,0
tt0057225,4000000,0
tt0046162,0,0
tt0446070,0,0
tt0037769,0,0
tt0043772,0,0
tt0045899,0,0
tt0124116,0,0
tt1720616,0,13041254
tt1521758,0,0
tt0043420,0,0
tt2358915,0,0
tt0059641,0,0
tt0032946,0,0
tt0321522,0,0
tt0274181,0,23379
tt0368887,0,0
tt0049854,0,0
tt0841149,0,3661
tt1106209,0,0
tt0033076,0,0
tt0208899,0,0
tt2275519,0,0
tt0418451,0,0
tt0181703,0,0
tt0107435,0,0
tt0045815,0,0
tt0281334,0,0
tt0114929,0,0
tt1941560,0,0
tt1946177,0,0
tt0054116,0,0
tt1016032,0,0
tt1619281,0,0
tt0033998,0,0
tt0020590,0,0
tt2128408,0,0
tt0030867,0,0
tt1691884,0,0
tt1667147,0,0
tt1728979,0,0
tt1520884,0,0
tt1190555,0,0
tt0390391,0,0
tt2109124,0,23596
tt1134616,0,0
tt1732177,0,0
tt1509191,0,2186
tt0022681,0,0
tt4571364,0,0
tt0032636,0,0
tt0800228,0,0
tt0301924,0,40424
tt0120435,0,0
tt1743375,0,0
tt1868064,0,0
tt1337345,0,0
tt0899287,0,0
tt0808281,0,0
tt0995056,0,0
tt1942884,0,0
tt0220343,0,0
tt0338109,0,0
tt0042791,0,0
tt2359790,0,5177
tt1992233,0,0
tt2087951,0,0
tt0490603,0,0
tt0036397,0,0
tt0052256,0,0
tt0444415,0,0
tt0343241,0,0
tt2122472,0,0
tt0051019,0,0
tt0471164,0,0
tt0085350,0,0
tt0304956,0,0
tt0063390,0,0
tt0196068,0,0
tt1792079,20000,0
tt1792092,40000,0
tt1020874,0,0
tt1624408,0,0
tt0116956,0,0
tt1332106,0,0
tt1646922,0,0
tt2024354,0,0
tt0026986,0,0
tt0293357,0,0
tt1559036,0,0
tt0914363,0,0
tt1273222,0,0
tt1914320,0,0
tt1401896,0,0
tt0337902,0,0
tt0295438,0,0
tt0142634,0,0
tt0464837,0,0
tt0114706,0,0
tt0071288,0,0
tt1666364,0,74059
tt0220159,0,0
tt0028816,0,0
tt0386836,0,0
tt2117939,0,0
tt0242848,0,0
tt0105530,0,0
tt0070180,0,0
tt1651323,0,1958083
tt0084100,0,0
tt0119973,0,0
tt0082849,0,0
tt1715352,0,0
tt1600801,0,0
tt8856268,0,0
tt0293783,0,0
tt1767319,4500000,0
tt1640570,0,0
tt1542045,0,0
tt1436560,0,0
tt0154870,0,0
tt0440086,0,0
tt0144397,0,0
tt0846015,0,237189
tt1664651,0,0
tt1145855,0,0
tt0906022,0,0
tt1350493,0,0
tt1838700,2000000,0
tt0112515,0,0
tt1353931,0,0
tt0330365,0,0
tt0051709,0,0
tt1474270,65000,0
tt0185297,0,0
tt0369317,0,0
tt2298389,0,0
tt0474568,0,0
tt0473060,0,0
tt1912155,0,0
tt0201934,500,0
tt0286739,5000000,0
tt0326121,0,0
tt0050112,0,0
tt1045889,0,18921
tt1168767,0,0
tt1918772,0,0
tt0125060,0,0
tt0073751,0,0
tt1979269,0,0
tt0035938,0,0
tt0028788,0,0
tt0053174,0,0
tt1513086,0,0
tt0413172,0,6231
tt0158242,0,0
tt1577038,0,0
tt0984159,0,0
tt0117581,0,0
tt0356414,0,0
tt1538497,0,0
tt0052395,0,0
tt7504536,0,0
tt0101703,0,0
tt7486666,0,0
tt1495866,0,0
tt0041513,0,0
tt0080007,0,0
tt1782426,0,0
tt1910498,0,0
tt0455555,3000,0
tt0282413,0,0
tt2039359,0,0
tt2137267,0,0
tt0024293,0,0
tt0052649,0,0
tt0054898,0,0
tt0043769,0,110372
tt2138092,0,0
tt0085390,0,0
tt0267281,0,0
tt0115892,0,0
tt0097302,0,0
tt1488583,0,0
tt0036172,0,0
tt1954498,0,0
tt1149619,0,0
tt0080802,0,0
tt0219646,0,0
tt0060518,0,0
tt0164702,0,0
tt0065039,0,161532
tt1629375,0,0
tt0181604,0,0
tt0043871,0,0
tt0843273,0,0
tt0077614,0,0
tt0029658,0,0
tt0493146,0,0
tt0257750,0,0
tt0068752,0,0
tt0068445,0,0
tt0074954,0,0
tt0102652,0,0
tt0293176,0,0
tt0377102,0,0
tt1083992,0,0
tt3709746,0,0
tt1640674,0,0
tt0083901,0,0
tt0076395,0,0
tt0129598,0,0
tt0058427,0,0
tt0074715,0,0
tt2229670,0,0
tt1849020,0,0
tt0055478,0,0
tt2132457,0,0
tt0097601,0,0
tt0069138,0,0
tt0033932,0,0
tt0302432,0,0
tt2200448,0,0
tt1784486,0,0
tt0034112,0,0
tt1975269,0,0
tt0033283,0,0
tt0263005,0,0
tt2137119,0,0
tt2122399,0,0
tt1347137,1000,0
tt0926056,0,2017741
tt0045209,0,0
tt3340666,0,0
tt0172180,0,0
tt0071292,0,0
tt0092193,0,0
tt0033100,0,0
tt2127325,0,0
tt7510782,0,0
tt0363030,0,0
tt0327660,10000000,27460
tt0117380,0,0
tt2119396,0,0
tt0267336,0,0
tt1985250,0,0
tt0055201,0,0
tt0466404,0,0
tt0044324,0,0
tt0117916,0,0
tt0089801,0,0
tt0307568,0,0
tt0160275,0,0
tt3783052,0,0
tt5087604,0,0
tt0283005,0,0
tt0944185,0,0
tt1650516,15000,0
tt0117762,0,0
tt0076507,0,24652021
tt0120224,0,0
tt2006276,0,0
tt0026419,0,0
tt0036419,1042000,0
tt0472493,0,0
tt0178451,0,0
tt0097800,0,0
tt0023291,0,0
tt0845954,0,0
tt1050249,0,0
tt0041428,0,0
tt0318313,0,0
tt0330861,0,0
tt1274299,0,0
tt0840024,0,0
tt0332228,0,0
tt1462446,0,0
tt0021832,0,0
tt0026724,0,0
tt0036673,0,0
tt0425055,0,129664
tt0027468,0,0
tt0022647,16855,0
tt0235277,0,0
tt0222959,0,0
tt0037408,0,0
tt5084300,0,0
tt0330538,0,0
tt0332066,0,0
tt1716759,0,0
tt0086978,0,0
tt0026389,0,0
tt0262402,0,0
tt1079360,1100000,0
tt0108006,0,0
tt0117223,0,0
tt3443006,0,0
tt0250297,0,0
tt1980162,0,0
tt0087480,0,0
tt1368870,0,0
tt1722560,0,0
tt1483020,0,0
tt0044654,0,0
tt0037325,0,0
tt1112120,0,0
tt1663999,0,0
tt1874757,0,0
tt0022814,0,0
tt0023584,0,0
tt0023479,0,0
tt0199854,0,0
tt0061380,0,0
tt0355372,0,0
tt0025200,22120,0
tt0023213,0,0
tt0022387,0,0
tt0024048,0,0
tt0023973,0,0
tt0024906,0,0
tt0025880,0,0
tt0026315,0,0
tt0027221,0,0
tt0033853,0,0
tt0042618,0,0
tt2147533,0,0
